,name,key,url,description,species_2nd,species_3rd,species,home_world,gender,height,eye_color,skin_color,hair_color,weight
4612,Unidentified Koorivar commander,Unidentified_Koorivar_commander,https://starwars.fandom.com/wiki/Unidentified_Koorivar_commander,"A male Koorivar served as a commander for the Confederacy of Independent Systems during the Clone Wars. The commander was present with at least 50 battle droids on Vallt when Galactic Republic Lieutenant Commander Orson Krennic, posing as an employer of Zerpen Industries, arrived with two Morseerian scientists for a prisoner exchange. Along with Chieftain Gruppe, the commander met with Krennic and when pressed as to who was in charge, the commander responded that he was there to ensure Krennic honored the terms of the exchange.
",,,Koorivar,,Male,,,,,
4613,Unidentified Kowakian monkey-lizard bounty hunter,Unidentified_Kowakian_monkey-lizard_bounty_hunter,https://starwars.fandom.com/wiki/Unidentified_Kowakian_monkey-lizard_bounty_hunter,"This Kowakian monkey-lizard was a back-stabbing and greedy bounty hunter who, sometime after the male Wookiee Chewbacca temporarily escaped enslavement, turned him over to the Galactic Empire.
",,,Kowakian monkey-lizard,,None,,,,,
4614,Unidentified Kratchell twin  (blaster pistols),Unidentified_Kratchell_twin_(blaster_pistols),https://starwars.fandom.com/wiki/Unidentified_Kratchell_twin_(blaster_pistols),"This Kratchell twin carried two blaster pistols. Along with his twin brother and Angrigo, he was hired by Lieutenant Jenkes to assassinate the bounty hunter Bossk. He was killed during a shootout in Ake's Tavern.
",,,Nikto,,Male,,,,,
4615,Unidentified Kratchell twin  (disruptor rifle),Unidentified_Kratchell_twin_(disruptor_rifle),https://starwars.fandom.com/wiki/Unidentified_Kratchell_twin_(disruptor_rifle),"This Kratchell twin carried a sawed-off disruptor rifle. Along with his twin brother and Angrigo, he was hired by Lieutenant Jenkes to assassinate the bounty hunter Bossk. He was killed during a shootout in Ake's Tavern.
",,,Nikto,,Male,,,,,
4616,Unidentified Krawg pirate,Unidentified_Krawg_pirate,https://starwars.fandom.com/wiki/Unidentified_Krawg_pirate,"This individual was a Krawg pirate in a group who operated in the Outer Rim Territories. The pirate's group was betrayed by Sana Starros and eventually captured by the Empire.
",,,Krawg,,None,,Black,Pink,,
4617,Unidentified Kubaz bounty hunter,Unidentified_Kubaz_bounty_hunter,https://starwars.fandom.com/wiki/Unidentified_Kubaz_bounty_hunter,"A Kubaz male operated as a bounty hunter during the era of the New Republic. The Kubaz tracked a target, a child under the protection of the bounty hunter known as the Mandalorian, to the planet Sorgan. The Kubaz intended to kill the target, but was shot and killed by Carasynthia Dune.
",,,Kubaz,,Male,,,,,
4618,Unidentified Kubaz ferryman,Unidentified_Kubaz_ferryman,https://starwars.fandom.com/wiki/Unidentified_Kubaz_ferryman,"A gray-skinned Kubaz worked as a ferryman on the ice planet Maldo Kreis shortly following the fall of the Galactic Empire. In around 9 ABY, a Mandalorian bounty hunter approached the ferryman with a Mythrol bounty he had captured seeking transport back to his gunship, the Razor Crest, which was parked out on nearby ice fields.
",,,Kubaz,,Male,,,Gray,,
4619,Unidentified Kubaz Imperial spy,Unidentified_Kubaz_Imperial_spy,https://starwars.fandom.com/wiki/Unidentified_Kubaz_Imperial_spy,"A Kubaz operated as a spy for the Galactic Empire sometime during the Galactic Civil War. The Kubaz was present on Sarka and was informed by Lord Rooz that Sarka would continue selling its gems to the Imperials. The spy then informed the imprisoned Luke Skywalker that Darth Vader would arrive soon and he would tell Vader that Skywalker was on Sarka. Eventually, he was thrown into the cell, where he took a nap before Rooz was also imprisoned.
",,,Kubaz,,None,,,Dark,,
4620,Unidentified Kupohan,Unidentified_Kupohan,https://starwars.fandom.com/wiki/Unidentified_Kupohan,"A Kupohan worked at the Denon-based restaurant Sakhet's Noodles in 0 ABY, when rebel operatives Luke Skywalker and Nakari Kelen visited the noodle hut in search of intelligence services from Sakhet, the restaurant's owner. The Kupohan took Skywalker's food order of Corellian buckwheat noodles served with rancor sauce and the same noodles with nerf nuggets and onions for Kelen. At that point, the Kupohan gave a small twitch of both the primary and basal ears, which Skywalker interpreted as an outward sign of an unusual order. The Kupohan then handed Skywalker his receipt, which had the number 89 circled. Below the number were instructions to return at 0900 the next day. When Skywalker and Kelen returned, they went on a delivery run with Sakhet in order to gather information about their target, Drusil Bephorin.
",,,Kupohan,,None,,,,,
4621,Unidentified Lasat Honor Guard,Unidentified_Lasat_Honor_Guard,https://starwars.fandom.com/wiki/Unidentified_Lasat_Honor_Guard,"During the Siege of Lasan, a male Lasat served in the Lasan High Honor Guard. He owned a J-19 bo-rifle. During the Siege, he fought Imperial Security Bureau Agent Alexsandr Kallus, and was defeated by him. Following the Lasat tradition of Boosahn Keeraw, he gave Kallus the bo-rifle before dying, as he had been bested by a superior opponent.
",,,Lasat,,Male,,,,,
4622,Unidentified Lasat mercenary,Unidentified_Lasat_mercenary,https://starwars.fandom.com/wiki/Unidentified_Lasat_mercenary,"During the reign of the Galactic Empire, a male Lasat mercenary worked for Saw Gerrera and his Partisans during their campaigns on the planet Onderon. A unit of Imperials, including Alexsandr Kallus, was sent to Onderon to deal with the rebels. This mercenary killed most of the unit, but spared Kallus.
",,,Lasat,,Male,,,,,
4623,Unidentified lava meerkat,Unidentified_lava_meerkat,https://starwars.fandom.com/wiki/Unidentified_lava_meerkat,"Circa 9 ABY, a lava meerkat was saved from being beheaded and eaten by a gang of Aqualish by Marshal Carasynthia Dune in the former Mandalorian covert on Nevarro. The creature showed affection to Dune, who gave it something to eat and assured it of its safety. Later, when New Republic officer Carson Teva offered the position of official Marshal of the New Republic to Dune, the meerkat was still hanging around Dune like a stray pet.
",,,Lava meerkat,Nevarro,None,,Red,,Light brown,
4624,Unidentified Lava Trooper sergeant,Unidentified_Lava_Trooper_sergeant,https://starwars.fandom.com/wiki/Unidentified_Lava_Trooper_sergeant,"This trooper was a human who served as a Lava Trooper with the military rank of sergeant during the Imperial Era. The sergeant was present during an attack on Fortress Vader.
",,,Human,,None,,,,,
4625,Unidentified lead rider,Unidentified_lead_rider,https://starwars.fandom.com/wiki/Unidentified_lead_rider,"A male Valltii served as lead rider for a group of Valltii riders during the Clone Wars. The Valltii had been an acquaintance of Galen Walton Erso, and even had tea with the scientist. Around two weeks after a meeting between him and Dr. Erso Vallt joined the Confederacy of Independent Systems, and he was ordered to hunt down Erso with the rest of the Iron Gauntlet Legion. The Valltii followed the order.
",,,Valltii,,Male,,,,,
4626,Unidentified Lepi  (The Wheel),Unidentified_Lepi_(The_Wheel),https://starwars.fandom.com/wiki/Unidentified_Lepi_(The_Wheel),"A Lepi attended a shockball match at Ashton Stadium aboard the Wheel on the day that the Jedi Master Obi-Wan Kenobi and his Padawan Anakin Skywalker came to investigate Grynask Sanberge. As the Lepi was yelling at the referee droid, Sanberge—actually Mace Windu in disguise—noticed the Jedi's presence and got up from his seat, knocking the long-eared alien over. When Kenobi asked the Lepi of Sanberge's whereabouts, the disgruntled shockball fan directed them to a nearby ultraspa.
",,,Lepi,,None,,,,,
4627,Unidentified lieutenant  (Accresker),Unidentified_lieutenant_(Accresker),https://starwars.fandom.com/wiki/Unidentified_lieutenant_(Accresker),"This female individual was a lieutenant in the Galactic Empire. She was seen assisting an interrogation officer at Accresker Jail, most notably interrogating the female prisoner known as Joystick Chevron. Although the initial interrogation was unsuccessful, they used a Bor on the woman and she gave in, revealing that gundravian hookspores were growing in the prison.
",,,Human,,Female,,Brown,Dark,Black,
4628,Unidentified liner captain,Unidentified_liner_captain,https://starwars.fandom.com/wiki/Unidentified_liner_captain,"A Chiss of the Ufsa family served as the captain of an excursion liner owned by the Boadil family. After the captain took the liner too close to a gas giant, ignoring the engineers' warnings of magnetic fields interfering with the electronics, the liner became caught in the planet's gravity well. The liner and its eight thousand passengers were rescued by Senior Commander Thrawn, with the assistance of Senior Captain Ziara, at the cost of the liner's luxury external wings. As the Ufsa family were close allies, the Boadil instead turned their anger over the situation to Thrawn, but three of the other Nine Ruling Families who had representatives aboard the liner backed him in his hearing.
",,,Chiss,,None,,,,,
4629,Unidentified Lioaoi commander,Unidentified_Lioaoi_commander,https://starwars.fandom.com/wiki/Unidentified_Lioaoi_commander,"This Lioaoi was in command when the Chiss spaceship Steadfast visited the Lioaoin heartworld.
",,,Lioaoi,,None,,,,,
4630,Unidentified Luke Skywalker impostor,Unidentified_Luke_Skywalker_impostor,https://starwars.fandom.com/wiki/Unidentified_Luke_Skywalker_impostor,"An impostor of the Rebel Alliance operative Luke Skywalker lived in the galaxy during the Imperial Era. Around 3 ABY, he boasted in a cantina about his alleged exploits of destroying the Death Star, hoping he could fool bar patrons and be hired as a pilot. When word spread of ""Luke Skywalker's"" activities, however, Darth Vader confronted the man and killed him for wasting his time.
",,,Human,,Male,,,Fair,Blond,
4631,Unidentified Lutrillian warehouse manager,Unidentified_Lutrillian_warehouse_manager,https://starwars.fandom.com/wiki/Unidentified_Lutrillian_warehouse_manager,"This Lutrillian male was based on Lothal during a time when the Galactic Empire was increasing its operations on the planet and cracking down on dissent. The Lutrillian oversaw a warehouse where he sometimes agreed to stash individuals wanted for crimes against the Empire in exchange for payment in credits. This was often handled through the criminal organization known as the Gray Syndicate.
",,,Lutrillian,,Male,,,,,
4632,Unidentified luxury ship captain,Unidentified_luxury_ship_captain,https://starwars.fandom.com/wiki/Unidentified_luxury_ship_captain,"A human male served as the captain of a luxury liner during the High Republic Era. He wore a satin-and-fur cloak and sported a goatee. When his starship was one of a dozen stranded at the Amaxine station in the aftermath of the Great Disaster, the captain refused to share any food with the others stranded at the station, claiming that he could not think of depriving the passengers of his ship of the deluxe meals they had ordered from the liner's chefs. After being told off by Jedi Padawan Reath Silas and the young woman Nan, as well as Leox Gyasi pointing out that there were a lot worse places to have been stranded than the plant-filled space station, given the circumstances, the captain came around and agreed that his ship did have supplies to share.
",,,Human,,Male,,,,,
4633,Unidentified Makurth boss,Unidentified_Makurth_boss,https://starwars.fandom.com/wiki/Unidentified_Makurth_boss,"A local Makurth boss attacked a Ho'Din settlement on Moltok during the reign of the Galactic Empire. The Ho'Din requested Imperial muscle to avoid it turning into a full-fledged war.
",,,Makurth,,None,,,,,
